ID	duplicate_count
41810	3
41811	3
41814	3
41815	3
41816	3
41822	3
41823	3
41824	3
41829	3
41830	3
41831	3
41833	3
41834	3
41844	3
41845	3
41846	3
41849	3
41852	3
41853	3
41854	3
41855	3
41858	3
41860	3
41861	3
41865	3
41869	3
41871	3
41877	3
41878	3
41879	3
41883	3
41884	3
41893	3
41895	3
41899	3
41900	3
41904	3
41905	3
41906	3
41908	3
41910	3
41912	3
41914	3
41915	3
41917	3
41923	3
41925	3
41928	3
41931	3
41933	3
41934	3
41936	3
41944	3
41946	3
41948	3
41950	3
41953	3
41954	3
41958	3
41964	3
41965	3
41967	3
41969	3
41974	3
41978	3
41984	3
41987	3
41997	3
42000	3
42011	3
42013	3
42015	3
42020	3
42025	3
42028	3
42030	3
42031	3
42034	3
42041	3
42043	3
42045	3
42046	3
42049	3
42053	3
42057	3
42059	3
42060	3
42067	3
42069	3
42070	3
42071	3
42073	3
42077	3
42080	3
42084	3
42087	3
42090	3
42094	3
42100	3
42102	3
42104	3
42105	3
42116	3
42118	3
42121	3
42124	3
42126	3
42127	3
42137	3
42139	3
42140	3
42142	3
42145	3
42147	3
42155	3
42158	3
42171	3
42175	3
42180	3
42184	3
42189	3
42190	3
42193	3
42200	3
42202	3
42205	3
42221	3
42224	3
42225	3
42228	3
42230	3
42235	3
42240	3
42241	3
42246	3
42247	3
42248	3
42249	3
42251	3
42252	3
42253	3
42255	3
42257	3
42261	3
42263	3
42265	3
42271	3
42273	3
42277	3
42282	3
42285	3
42286	3
42287	3
42289	3
42290	3
42291	3
42296	3
42301	3
42302	3
42303	3
42304	3
42305	3
42306	3
42308	3
42309	3
42310	3
42312	3
42313	3
42314	3
42315	3
42321	3
42323	3
42324	3
42330	3
42331	3
42332	3
42334	3
42335	3
42337	3
42339	3
42340	3
42341	3
42342	3
42343	3
42346	3
42349	3
42350	3
42351	3
42353	3
42354	3
42355	3
42356	3
42358	3
42359	3
42360	3
42361	3
42363	3
42368	3
42369	3
42370	3
42374	3
42375	3
42376	3
42378	3
42379	3
42384	3
42387	3
42388	3
42389	3
42391	3
42395	3
42396	3
42398	3
42401	3
42404	3
42409	3
42411	3
42412	3
42415	3
42417	3
42420	3
42421	3
42422	3
42427	3
42431	3
42432	3
42434	3
42435	3
42440	3
42441	3
42444	3
42451	3
42452	3
42454	3
42455	3
42458	3
42460	3
42461	3
42463	3
42469	3
42482	3
42488	3
42490	3
42491	3
42495	3
42497	3
42505	3
42507	3
42508	3
42509	3
42510	3
42515	3
42516	3
42517	3
42518	3
42519	3
42521	3
42522	3
42523	3
42525	3
42528	3
42533	3
42535	3
42539	3
42541	3
42544	3
42545	3
42546	3
42547	3
42548	3
42559	3
42564	3
42565	3
42568	3
42571	3
42572	3
42575	3
42580	3
42585	3
42586	3
42590	3
42591	3
42593	3
42595	3
42602	3
42603	3
42604	3
42610	3
42618	3
42619	3
42621	3
42622	3
42625	3
42626	3
42630	3
42631	3
42632	3
42633	3
42634	3
42637	3
42638	3
42642	3
42646	3
42647	3
42648	3
42653	3
42654	3
42659	3
42661	3
42665	3
42666	3
42667	3
42670	3
42673	3
42675	3
42677	3
42680	3
42681	3
42683	3
42689	3
42696	3
42698	3
42701	3
42708	3
42710	3
42713	3
42714	3
42718	3
42720	3
42726	3
42727	3
42728	3
42730	3
42733	3
42734	3
42736	3
42740	3
42741	3
42743	3
42753	3
42754	3
42755	3
42759	3
42761	3
42762	3
42769	3
42776	3
42794	3
42800	3
42803	3
42808	3
42811	3
42819	3
42824	3
42825	3
42828	3
42829	3
42831	3
42834	3
42840	3
42842	3
42843	3
42844	3
42845	3
42846	3
42848	3
42850	3
42851	3
42854	3
42855	3
42856	3
42857	3
42861	3
42865	3
42866	3
42867	3
42868	3
42869	3
42870	3
42871	3
42872	3
42880	3
42881	3
42883	3
42885	3
42891	3
42892	3
42899	3
42901	3
42902	3
42912	3
42914	3
42916	3
42917	3
42918	3
42922	3
42925	3
42927	3
42928	3
42931	3
42938	3
42947	3
42949	3
42950	3
42953	3
42967	3
42968	3
42969	3
42974	3
42975	3
42977	3
42978	3
42981	3
42982	3
42985	3
42986	3
42987	3
42992	3
42994	3
42998	3
43001	3
43005	3
43009	3
43010	3
43013	3
43014	3
43016	3
43017	3
43022	3
43024	3
43029	3
43030	3
43033	3
43035	3
43044	3
43047	3
43051	3
43052	3
43053	3
43058	3
43067	3
43068	3
43072	3
43083	3
43084	3
43086	3
43087	3
43088	3
43089	3
43090	3
43092	3
43100	3
43104	3
43107	3
43108	3
43113	3
43115	3
43118	3
43120	3
43121	3
43122	3
43126	3
43132	3
43134	3
43136	3
43139	3
43141	3
43143	3
43144	3
43150	3
43151	3
43155	3
43156	3
43157	3
43158	3
43160	3
43165	3
43180	3
43184	3
43186	3
43189	3
43190	3
43193	3
43195	3
43198	3
43199	3
43200	3
43202	3
43205	3
43206	3
43209	3
43212	3
43215	3
43216	3
43219	3
43220	3
43224	3
43225	3
43228	3
43229	3
43232	3
43234	3
43235	3
43237	3
43238	3
43239	3
43240	3
43244	3
43245	3
43251	3
43252	3
43255	3
43259	3
43267	3
43268	3
43269	3
43270	3
43277	3
43280	3
43281	3
43282	3
43291	3
43292	3
43295	3
43307	3
43309	3
43310	3
43314	3
43316	3
43320	3
43322	3
43323	3
43325	3
43327	3
43331	3
43334	3
43336	3
43340	3
43341	3
43343	3
43345	3
43346	3
43347	3
43348	3
43349	3
43351	3
43352	3
43354	3
43355	3
43358	3
43359	3
43360	3
43361	3
43362	3
43363	3
43366	3
43370	3
43372	3
43373	3
43375	3
43376	3
43377	3
43378	3
43379	3
43381	3
43382	3
43387	3
43390	3
43391	3
43394	3
43395	3
43397	3
43398	3
43399	3
43400	3
43401	3
43402	3
43404	3
43406	3
43409	3
43411	3
43412	3
43413	3
43417	3
43418	3
43419	3
43421	3
43422	3
43424	3
43425	3
43430	3
43434	3
43436	3
43437	3
43438	3
43441	3
43443	3
43446	3
43447	3
43451	3
43454	3
43458	3
43463	3
43464	3
43470	3
43473	3
43474	3
43477	3
43484	3
43485	3
43486	3
43487	3
43488	3
43490	3
43492	3
43494	3
43495	3
43496	3
43501	3
43502	3
43504	3
43505	3
43507	3
43508	3
43510	3
43511	3
43512	3
43514	3
43520	3
43521	3
43523	3
43524	3
43527	3
43530	3
43531	3
43533	3
43534	3
43536	3
43539	3
43542	3
43549	3
43550	3
43562	3
43564	3
43565	3
43570	3
43571	3
43575	3
43576	3
43579	3
43580	3
43581	3
43582	3
43583	3
43584	3
43585	3
43588	3
43589	3
43590	3
43595	3
43597	3
43598	3
43600	3
43601	3
43602	3
43603	3
43604	3
43605	3
43606	3
43607	3
43608	3
43609	3
43611	3
43612	3
43614	3
43615	3
43617	3
43620	3
43623	3
43624	3
43626	3
43630	3
43631	3
43633	3
43635	3
43636	3
43637	3
43638	3
43639	3
43641	3
43643	3
43645	3
43647	3
43648	3
43651	3
43652	3
43653	3
43656	3
43657	3
43661	3
43663	3
43664	3
43665	3
43667	3
43669	3
43670	3
43673	3
43674	3
43675	3
43678	3
43679	3
43680	3
43682	3
43683	3
43684	3
43687	3
43688	3
43689	3
43690	3
43691	3
43692	3
43696	3
43699	3
43701	3
43702	3
43708	3
43709	3
43711	3
43714	3
43715	3
43718	3
43720	3
43725	3
43726	3
43728	3
43731	3
43733	3
43737	3
43738	3
43739	3
43741	3
43742	3
43746	3
43747	3
43748	3
43750	3
43752	3
43753	3
43754	3
43756	3
43770	3
43771	3
43772	3
43778	3
43779	3
43780	3
43781	3
43783	3
43786	3
43788	3
43792	3
43793	3
43794	3
43796	3
43798	3
43801	3
43803	3
43809	3
43812	3
43814	3
43815	3
43817	3
43819	3
43821	3
43822	3
43823	3
43825	3
43826	3
43827	3
43829	3
43830	3
43834	3
43837	3
43839	3
43840	3
43842	3
43844	3
43846	3
43847	3
43848	3
43854	3
43857	3
43869	3
43872	3
43873	3
43874	3
43882	3
43883	3
43887	3
43896	3
43898	3
43899	3
43904	3
43905	3
43907	3
43915	3
43917	3
43918	3
43919	3
43920	3
43923	3
43925	3
43926	3
43927	3
43928	3
43930	3
43931	3
43932	3
43934	3
43935	3
43939	3
43940	3
43941	3
43946	3
43950	3
43952	3
43953	3
43958	3
43961	3
43962	3
43965	3
43966	3
43967	3
43968	3
43969	3
43972	3
43973	3
43975	3
43976	3
43977	3
43978	3
43979	3
43982	3
43986	3
43989	3
43992	3
43993	3
43994	3
44005	3
44006	3
44007	3
44012	3
44013	3
44015	3
44016	3
44019	3
44022	3
44033	3
44034	3
44037	3
44038	3
44039	3
44042	3
44043	3
44045	3
44050	3
44051	3
44052	3
44053	3
44054	3
44061	3
44062	3
44070	3
44072	3
44073	3
44087	3
44088	3
44091	3
44092	3
44094	3
44100	3
44101	3
44102	3
44105	3
44110	3
44118	3
44119	3
44120	3
44122	3
44123	3
44125	3
44129	3
44131	3
44133	3
44140	3
44146	3
44148	3
44149	3
44150	3
44151	3
44152	3
44154	3
44168	3
44177	3
44178	3
44180	3
44181	3
44183	3
44184	3
44185	3
44194	3
44195	3
44197	3
44198	3
44199	3
44201	3
44202	3
44204	3
44207	3
44213	3
44214	3
44215	3
44217	3
44223	3
44232	3
44234	3
44235	3
44239	3
44247	3
44248	3
44249	3
44251	3
44253	3
44254	3
44255	3
44256	3
44257	3
44261	3
44266	3
44270	3
44272	3
44273	3
44275	3
44276	3
44279	3
44282	3
44284	3
44288	3
44294	3
44295	3
44299	3
44311	3
44312	3
44313	3
44314	3
44315	3
44318	3
44319	3
44321	3
44330	3
44333	3
44334	3
44336	3
44339	3
44340	3
44342	3
44343	3
44350	3
44353	3
44359	3
44362	3
44364	3
44367	3
44370	3
44372	3
44375	3
44376	3
44378	3
44379	3
44387	3
44391	3
44392	3
44395	3
44403	3
44404	3
44410	3
44411	3
44412	3
44424	3
44426	3
44427	3
44430	3
44431	3
44432	3
44440	3
44441	3
44444	3
44445	3
44446	3
44447	3
44450	3
44451	3
44452	3
44454	3
44455	3
44456	3
44457	3
44458	3
44463	3
44464	3
44468	3
44472	3
44474	3
44480	3
44483	3
44487	3
44488	3
44490	3
44494	3
44500	3
44505	3
44507	3
44514	3
44515	3
44520	3
44521	3
44523	3
44524	3
44526	3
44527	3
44529	3
44530	3
44531	3
44532	3
44535	3
44536	3
44537	3
44539	3
44544	3
44545	3
44547	3
44553	3
44555	3
44561	3
44564	3
44565	3
44567	3
44568	3
44569	3
44570	3
44574	3
44579	3
44583	3
44586	3
44587	3
44588	3
44590	3
44593	3
44597	3
44599	3
44600	3
44601	3
44602	3
44608	3
44615	3
44622	3
44624	3
44626	3
44627	3
44628	3
44634	3
44636	3
44639	3
44641	3
44642	3
44643	3
44645	3
44646	3
44651	3
44652	3
44654	3
44659	3
44671	3
44682	3
44684	3
44686	3
44687	3
44688	3
44689	3
44690	3
44694	3
44696	3
44697	3
44702	3
44706	3
44707	3
44713	3
44714	3
44720	3
44721	3
44724	3
44726	3
44731	3
44734	3
44737	3
44741	3
44746	3
44747	3
44750	3
44751	3
44752	3
44753	3
44754	3
44757	3
44760	3
44767	3
44773	3
44775	3
44791	3
44806	3
44807	3
44809	3
44815	3
44824	3
44826	3
44827	3
44829	3
44830	3
44839	3
44846	3
44849	3
44850	3
44854	3
44857	3
44859	3
44862	3
44863	3
44866	3
44867	3
44870	3
44871	3
44881	3
44884	3
44886	3
44887	3
44890	3
44893	3
44898	3
44899	3
44900	3
44901	3
44902	3
44904	3
44905	3
44908	3
44909	3
44912	3
44914	3
44915	3
44918	3
44920	3
44932	3
44933	3
44935	3
44936	3
44938	3
44939	3
44940	3
44943	3
44944	3
44945	3
44946	3
44947	3
44949	3
44951	3
44952	3
44953	3
44955	3
44957	3
44961	3
44962	3
44963	3
44965	3
44970	3
44976	3
44979	3
44982	3
44984	3
44988	3
44989	3
44991	3
44997	3
44999	3
45000	3
45003	3
45008	3
45009	3
45011	3
45012	3
45015	3
45016	3
45017	3
45019	3
45022	3
45023	3
45025	3
45033	3
45034	3
45035	3
45038	3
45039	3
45045	3
45047	3
45048	3
45050	3
45051	3
45052	3
45055	3
45058	3
45060	3
45061	3
45062	3
45063	3
45065	3
45072	3
45075	3
45085	3
45087	3
45094	3
45095	3
45098	3
45108	3
45111	3
45112	3
45114	3
45117	3
45119	3
45124	3
45131	3
45132	3
45133	3
45144	3
45147	3
45152	3
45156	3
45160	3
45161	3
45167	3
45171	3
45181	3
45182	3
45184	3
45188	3
45190	3
45197	3
45198	3
45199	3
45200	3
45201	3
45203	3
45206	3
45213	3
45214	3
45225	3
45237	3
45242	3
45247	3
45248	3
45252	3
45262	3
45268	3
45279	3
45284	3
45291	3
45298	3
45313	3
45315	3
45320	3
45321	3
45325	3
45331	3
45337	3
45344	3
45348	3
45353	3
45354	3
45356	3
45358	3
45359	3
45361	3
45362	3
45368	3
45370	3
45374	3
45377	3
45380	3
45381	3
45384	3
45386	3
45387	3
45391	3
45394	3
45395	3
45401	3
45402	3
45403	3
45418	3
45419	3
45423	3
45429	3
45430	3
45436	3
45438	3
45439	3
45446	3
45451	3
45462	3
45463	3
45466	3
45467	3
45468	3
45473	3
45474	3
45480	3
45481	3
45485	3
45489	3
45501	3
45504	3
45505	3
45508	3
45514	3
45521	3
45523	3
45529	3
45531	3
45532	3
45552	3
45557	3
45560	3
45563	3
45567	3
45570	3
45578	3
45580	3
45581	3
45582	3
45583	3
45586	3
45588	3
45592	3
45593	3
45594	3
45597	3
45598	3
45602	3
45607	3
45611	3
45617	3
45626	3
45627	3
45629	3
45630	3
45631	3
45638	3
45643	3
45644	3
45645	3
45646	3
45649	3
45650	3
45680	3
45691	3
45693	3
45695	3
45708	3
45710	3
45719	3
45720	3
45721	3
45723	3
45727	3
45732	3
45734	3
45735	3
45736	3
45739	3
45746	3
45752	3
45761	3
45763	3
45776	3
45789	3
45794	3
45795	3
45797	3
45803	3
45804	3
45806	3
45809	3
45810	3
45817	3
45821	3
45835	3
45843	3
45849	3
45864	3
45867	3
45868	3
45878	3
45881	3
45883	3
45886	3
45887	3
45888	3
45891	3
45893	3
45894	3
45897	3
45902	3
45909	3
45912	3
45916	3
45924	3
45932	3
45933	3
45934	3
45937	3
45944	3
45954	3
45957	3
45967	3
45973	3
45984	3
45989	3
45994	3
45995	3
45996	3
45997	3
46016	3
46021	3
46024	3
46025	3
46026	3
46035	3
46040	3
46048	3
46051	3
46055	3
46060	3
46069	3
46086	3
46104	3
46105	3
46108	3
46110	3
46112	3
46114	3
46116	3
46118	3
46119	3
46121	3
46123	3
46127	3
46128	3
46129	3
46131	3
46132	3
46133	3
46134	3
46135	3
46140	3
46143	3
46147	3
46152	3
46154	3
46155	3
46156	3
46157	3
46158	3
46159	3
46170	3
46172	3
46176	3
46177	3
46179	3
46183	3
46185	3
46188	3
46200	3
46202	3
46203	3
46205	3
46206	3
46209	3
46210	3
46211	3
46222	3
46224	3
46230	3
46243	3
46247	3
46249	3
46268	3
46274	3
46278	3
46288	3
46290	3
46297	3
46309	3
46312	3
46314	3
46316	3
46318	3
46323	3
46328	3
46329	3
46330	3
46332	3
46343	3
46345	3
46351	3
46354	3
46355	3
46356	3
46360	3
46361	3
46366	3
46369	3
46383	3
46387	3
46389	3
46390	3
46393	3
46394	3
46398	3
46399	3
46402	3
46410	3
46414	3
46415	3
46416	3
46420	3
46423	3
46430	3
46432	3
46442	3
46446	3
46447	3
46448	3
46451	3
46459	3
46463	3
46467	3
46475	3
46496	3
46497	3
46503	3
46504	3
46506	3
46510	3
46511	3
46514	3
46519	3
46520	3
46523	3
46528	3
46531	3
46535	3
46540	3
46541	3
46546	3
46555	3
46562	3
46565	3
46568	3
46569	3
46575	3
46577	3
46578	3
46581	3
46587	3
46591	3
46594	3
46599	3
46604	3
46610	3
46613	3
46615	3
46616	3
46624	3
46626	3
46630	3
46635	3
46646	3
46659	3
46661	3
46662	3
46692	3
46700	3
46701	3
46702	3
46710	3
46711	3
46712	3
46720	3
46721	3
46724	3
46725	3
46730	3
46732	3
46738	3
46740	3
46746	3
46749	3
46750	3
46753	3
46757	3
46765	3
46766	3
46776	3
46779	3
46780	3
46781	3
46785	3
46786	3
46795	3
46796	3
46799	3
46804	3
46805	3
46809	3
46812	3
46814	3
46819	3
46820	3
46821	3
46823	3
46828	3
46829	3
46838	3
46839	3
46841	3
46843	3
46845	3
46846	3
46847	3
46848	3
46850	3
46854	3
46855	3
46860	3
46882	3
46883	3
46885	3
46887	3
46890	3
46891	3
46896	3
46897	3
46900	3
46902	3
46905	3
46909	3
46915	3
46925	3
46926	3
46928	3
46930	3
46931	3
46936	3
46937	3
46942	3
46943	3
46948	3
46950	3
46951	3
46970	3
46972	3
46978	3
46979	3
46985	3
46987	3
46992	3
47000	3
47007	3
47014	3
47017	3
47018	3
47019	3
47026	3
47033	3
47042	3
47043	3
47054	3
47058	3
47060	3
47067	3
47070	3
47071	3
47075	3
47083	3
47090	3
47097	3
47100	3
47103	3
47111	3
47114	3
47115	3
47120	3
47124	3
47125	3
47129	3
47130	3
47151	3
47157	3
47159	3
47160	3
47164	3
47171	3
47172	3
47179	3
47182	3
47183	3
47184	3
47186	3
47187	3
47191	3
47193	3
47194	3
47195	3
47196	3
47198	3
47199	3
47206	3
47210	3
47211	3
47212	3
47213	3
47216	3
47222	3
47223	3
47225	3
47226	3
47229	3
47231	3
47238	3
47239	3
47242	3
47245	3
47246	3
47254	3
47255	3
47257	3
47262	3
47267	3
47269	3
47270	3
47272	3
47276	3
47282	3
47289	3
47295	3
47302	3
47305	3
47306	3
47311	3
47313	3
47317	3
47321	3
47326	3
47327	3
47328	3
47329	3
47330	3
47331	3
47335	3
47339	3
47340	3
47349	3
47350	3
47353	3
47355	3
47360	3
47365	3
47368	3
47374	3
47375	3
47378	3
47380	3
47382	3
47384	3
47389	3
47390	3
47392	3
47393	3
47394	3
47395	3
47399	3
47401	3
47413	3
47414	3
47415	3
47418	3
47421	3
47427	3
47429	3
47433	3
47435	3
47438	3
47443	3
47444	3
47447	3
47454	3
47455	3
47457	3
47459	3
47463	3
47467	3
47469	3
47473	3
47474	3
47476	3
47477	3
47479	3
47481	3
47483	3
47484	3
47493	3
47494	3
47502	3
47508	3
47510	3
47511	3
47513	3
47515	3
47519	3
47523	3
47531	3
47532	3
47536	3
47537	3
47539	3
47541	3
47543	3
47544	3
47550	3
47551	3
47562	3
47568	3
47569	3
47585	3
47587	3
47588	3
47589	3
47592	3
47597	3
47604	3
47606	3
47610	3
47614	3
47615	3
47619	3
47628	3
47634	3
47635	3
47636	3
47640	3
47642	3
47649	3
47650	3
47651	3
47652	3
47654	3
47656	3
47657	3
47662	3
47663	3
47664	3
47665	3
47667	3
47668	3
47674	3
47676	3
47681	3
47685	3
47686	3
47687	3
47690	3
47699	3
47700	3
47704	3
47707	3
47708	3
47713	3
47715	3
47716	3
47721	3
47722	3
47723	3
47727	3
47728	3
47729	3
47732	3
47733	3
47739	3
47744	3
47748	3
47750	3
47753	3
47757	3
47761	3
47766	3
47768	3
47775	3
47786	3
47790	3
47791	3
47792	3
47797	3
47800	3
47801	3
47803	3
47804	3
47810	3
47811	3
47813	3
47814	3
47818	3
47821	3
47822	3
47823	3
47824	3
47826	3
47829	3
47833	3
47837	3
47844	3
47845	3
47847	3
47848	3
47857	3
47864	3
47865	3
47870	3
47871	3
47877	3
47878	3
47880	3
47881	3
47887	3
47888	3
47889	3
47890	3
47900	3
47905	3
47907	3
47908	3
47909	3
47911	3
47913	3
47918	3
47919	3
47920	3
47922	3
47923	3
47930	3
47936	3
47950	3
47951	3
47957	3
47959	3
47964	3
47969	3
47970	3
47972	3
47976	3
47982	3
47988	3
47991	3
47992	3
47996	3
47998	3
48001	3
48004	3
48007	3
48009	3
48016	3
48018	3
48022	3
48026	3
48028	3
48032	3
48039	3
48045	3
48047	3
48050	3
48054	3
48058	3
48062	3
48063	3
48066	3
48073	3
48075	3
48080	3
48081	3
48083	3
48084	3
48085	3
48095	3
48100	3
48101	3
48103	3
48105	3
48106	3
48112	3
48114	3
48117	3
48120	3
48121	3
48126	3
48128	3
48133	3
48134	3
48136	3
48137	3
48140	3
48141	3
48143	3
48146	3
48147	3
48149	3
48150	3
48152	3
48154	3
48156	3
48164	3
48166	3
48168	3
48174	3
48175	3
48176	3
48186	3
48187	3
48193	3
48195	3
48207	3
48210	3
48216	3
48217	3
48218	3
48219	3
48231	3
48236	3
48240	3
48246	3
48249	3
48253	3
48260	3
48265	3
48267	3
48268	3
48269	3
48270	3
48274	3
48275	3
48276	3
48278	3
48279	3
48288	3
48291	3
48294	3
48295	3
48300	3
48304	3
48305	3
48306	3
48322	3
48324	3
48325	3
48327	3
48329	3
48333	3
48350	3
48351	3
48352	3
48359	3
48360	3
48362	3
48364	3
48366	3
48376	3
48380	3
48388	3
48389	3
48393	3
48398	3
48400	3
48403	3
48407	3
48409	3
48412	3
48416	3
48417	3
48419	3
48421	3
48424	3
48426	3
48428	3
48431	3
48433	3
48434	3
48435	3
48446	3
48448	3
48452	3
48458	3
48464	3
48474	3
48478	3
48485	3
48493	3
48496	3
48507	3
48517	3
48528	3
48529	3
48536	3
48538	3
48547	3
48551	3
48552	3
48560	3
48578	3
48582	3
48583	3
48584	3
48591	3
48592	3
48593	3
48595	3
48596	3
48614	3
48616	3
48618	3
48630	3
48631	3
48641	3
48651	3
48652	3
48654	3
48657	3
48661	3
48669	3
48672	3
48677	3
48679	3
48682	3
48683	3
48689	3
48693	3
48698	3
48699	3
48705	3
48707	3
48710	3
48714	3
48715	3
48723	3
48726	3
48728	3
48730	3
48735	3
48737	3
48742	3
48746	3
48748	3
48757	3
48760	3
48761	3
48764	3
48768	3
48773	3
48776	3
48785	3
48787	3
48788	3
48789	3
48804	3
48806	3
48808	3
48811	3
48818	3
48821	3
48828	3
48834	3
48836	3
48840	3
48841	3
48843	3
48846	3
48847	3
48849	3
48853	3
48860	3
48861	3
48871	3
48875	3
48878	3
48880	3
48885	3
48887	3
48889	3
48890	3
48894	3
48895	3
48901	3
48902	3
48903	3
48905	3
48906	3
48907	3
48908	3
48910	3
48911	3
48914	3
48925	3
48926	3
48929	3
48930	3
48935	3
48943	3
48944	3
48951	3
48954	3
48955	3
48960	3
48965	3
48968	3
48972	3
48976	3
48980	3
48983	3
48984	3
48987	3
48990	3
48994	3
48997	3
49000	3
49001	3
49006	3
49007	3
49011	3
49012	3
49016	3
49019	3
49020	3
49021	3
49031	3
49034	3
49037	3
49038	3
49040	3
49044	3
49045	3
49046	3
49047	3
49054	3
49061	3
49065	3
49068	3
49077	3
49078	3
49080	3
49085	3
49090	3
49095	3
49108	3
49114	3
49116	3
49117	3
49119	3
49121	3
49122	3
49128	3
49130	3
49136	3
49137	3
49140	3
49144	3
49148	3
49149	3
49151	3
49154	3
49166	3
49171	3
49175	3
49187	3
49194	3
49204	3
49212	3
49218	3
49223	3
49227	3
49232	3
49233	3
49234	3
49235	3
49237	3
49238	3
49240	3
49242	3
49243	3
49245	3
49255	3
49257	3
49264	3
49266	3
49270	3
49273	3
49282	3
49285	3
49287	3
49290	3
49296	3
49299	3
49315	3
49319	3
49321	3
49322	3
49323	3
49327	3
49333	3
49338	3
49339	3
49343	3
49348	3
49350	3
49351	3
49353	3
49356	3
49358	3
49364	3
49366	3
49376	3
49377	3
49378	3
49381	3
49384	3
49393	3
49395	3
49397	3
49402	3
49404	3
49412	3
49413	3
49423	3
49425	3
49430	3
49437	3
49454	3
49460	3
49466	3
49471	3
49472	3
49476	3
49481	3
49485	3
49491	3
49492	3
49499	3
49502	3
49505	3
49506	3
49508	3
49514	3
49522	3
49526	3
49533	3
49539	3
49542	3
49543	3
49547	3
49549	3
49551	3
49556	3
49558	3
49562	3
49566	3
49572	3
49573	3
49577	3
49587	3
49592	3
49603	3
49606	3
49607	3
49608	3
49614	3
49615	3
49619	3
49620	3
49621	3
49622	3
49623	3
49625	3
49627	3
49632	3
49641	3
49643	3
49647	3
49652	3
49654	3
49655	3
49656	3
49657	3
49663	3
49664	3
49666	3
49670	3
49671	3
49674	3
49679	3
49680	3
49684	3
49686	3
49687	3
49692	3
49694	3
49697	3
49704	3
49709	3
49716	3
49717	3
49719	3
49722	3
49724	3
49726	3
49731	3
49738	3
49739	3
49741	3
49747	3
49751	3
49752	3
49753	3
49769	3
49778	3
49785	3
49788	3
49793	3
49794	3
49795	3
49802	3
49805	3
49810	3
49813	3
49820	3
49853	3
49854	3
49856	3
49859	3
49861	3
49862	3
49863	3
49865	3
49869	3
49873	3
49876	3
49883	3
49886	3
49888	3
49889	3
49890	3
49897	3
49904	3
49909	3
49910	3
49912	3
49913	3
49914	3
49915	3
49921	3
49923	3
49931	3
49932	3
49934	3
49935	3
49939	3
49943	3
49945	3
49949	3
49952	3
49954	3
49955	3
49961	3
49965	3
49974	3
49976	3
49981	3
49985	3
49993	3
49994	3
49995	3
50002	3
50007	3
50010	3
50012	3
50013	3
50014	3
50018	3
50019	3
50023	3
50027	3
50028	3
50032	3
50034	3
50035	3
50047	3
50048	3
50049	3
50054	3
50056	3
50063	3
50064	3
50071	3
50072	3
50073	3
50074	3
50078	3
50079	3
50087	3
50092	3
50093	3
50099	3
50107	3
50109	3
50110	3
50111	3
50115	3
50117	3
50123	3
50127	3
50141	3
50147	3
50148	3
50151	3
50153	3
50166	3
50172	3
50174	3
50178	3
50182	3
50188	3
50189	3
50191	3
50193	3
50194	3
50201	3
50204	3
50207	3
50208	3
50211	3
50213	3
50219	3
50224	3
50227	3
50235	3
50236	3
50239	3
50245	3
50251	3
50256	3
50268	3
50269	3
50275	3
50279	3
50281	3
50283	3
50292	3
50303	3
50314	3
50316	3
50319	3
50322	3
50324	3
50325	3
50326	3
50331	3
50342	3
50343	3
50344	3
50350	3
50357	3
50363	3
50364	3
50374	3
50386	3
50387	3
50390	3
50393	3
50396	3
50397	3
50405	3
50407	3
50408	3
50413	3
50416	3
50417	3
50419	3
50424	3
50425	3
50426	3
50427	3
50429	3
50432	3
50435	3
50437	3
50438	3
50443	3
50444	3
50453	3
50458	3
50459	3
50465	3
50467	3
50468	3
50474	3
50476	3
50479	3
50481	3
50485	3
50492	3
50499	3
50505	3
50511	3
50512	3
50515	3
50521	3
50522	3
50524	3
50536	3
50537	3
50538	3
50539	3
50542	3
50550	3
50551	3
50554	3
50556	3
50564	3
50571	3
50572	3
50574	3
50578	3
50580	3
50584	3
50586	3
50587	3
50591	3
50597	3
50601	3
50609	3
50611	3
50613	3
50619	3
50621	3
50632	3
50637	3
50638	3
50645	3
50651	3
50664	3
50670	3
50673	3
50677	3
50682	3
50685	3
50688	3
50692	3
50694	3
50702	3
50727	3
50729	3
50739	3
50748	3
50754	3
50755	3
50758	3
50761	3
50765	3
50768	3
50769	3
50770	3
50776	3
50780	3
50783	3
50787	3
50788	3
50791	3
50793	3
50800	3
50803	3
50805	3
50809	3
50811	3
50815	3
50819	3
50822	3
50823	3
50824	3
50826	3
50831	3
50842	3
50843	3
50844	3
50848	3
50849	3
50853	3
50855	3
50862	3
50867	3
50871	3
50873	3
50878	3
50880	3
50884	3
50886	3
50892	3
50894	3
50897	3
50899	3
50901	3
50907	3
50909	3
50912	3
50917	3
50918	3
50920	3
50922	3
50926	3
50928	3
50930	3
50944	3
50948	3
50953	3
50955	3
50957	3
50964	3
50969	3
50972	3
50975	3
50977	3
50983	3
50986	3
50988	3
50989	3
50990	3
50993	3
50995	3
51009	3
51010	3
51013	3
51016	3
51017	3
51023	3
51026	3
51027	3
51029	3
51033	3
51034	3
51038	3
51040	3
51045	3
51051	3
51055	3
51067	3
51072	3
51076	3
51077	3
51081	3
51082	3
51089	3
51091	3
51092	3
51096	3
51097	3
51098	3
51105	3
51107	3
51110	3
51111	3
51114	3
51115	3
51125	3
51130	3
51134	3
51136	3
